ID	ID	LOCAL_ID	LANGUAGE_ID	PARAMETER_ID	VALUE	FORM	SEGMENTS	COMMENT	SOURCE	COGNACY	LOAN	CONCEPT_NAME	CONCEPT_CONCEPTICON_ID	CONCEPT_CONCEPTICON_GLOSS	LANGUAGE_NAME	LANGUAGE_GLOTTOCODE	LANGUAGE_GLOTTOLOG_NAME	LANGUAGE_ISO639P3CODE	LANGUAGE_MACROAREA	LANGUAGE_FAMILY	DOCULECT	CONCEPT	IPA	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS	STRUCTURE	ALIGNMENT	TOKENS	CROSSIDS
10406	chuanqiandiancentralguizhou-Chen-2013-888-430-1		chuanqiandiancentralguizhou	Chen-2013-888-430	pɛ²⁴	pɛ²⁴	p ɛ ²⁴		Chen2013			三	492	THREE	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	三	pɛ²⁴	1 7 8	AXT	PE2	4	4.P.C 4.E.V 4.2.T	1.6 3.0 1.0	0	20	i n t	p - ɛ ²⁴	p ɛ ²⁴	20
10407	chuanqiandiansouthernguizhou-Chen-2013-888-430-1		chuanqiandiansouthernguizhou	Chen-2013-888-430	pæ³²	pæ³²	p æ ³²		Chen2013			三	492	THREE	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	三	pæ³²	1 7 8	AXT	PE3	6	6.P.C 6.E.V 6.3.T	1.6 3.0 1.0	0	20	i n t	p - æ ³²	p æ ³²	20
10408	chuanqiandiannortheastyunnan-Chen-2013-888-430-1		chuanqiandiannortheastyunnan	Chen-2013-888-430	tsɿ⁵⁵	tsɿ⁵⁵	ts ɿ ⁵⁵		Chen2013			三	492	THREE	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	三	tsɿ⁵⁵	2 7 8	AXT	CI5	5	5.C.C 5.I.V 5.5.T	1.6 3.0 1.0	1	21	i n t	ts ɿ ⁵⁵	t s ɿ ⁵⁵	21
10412	qiandongeast-Chen-2013-888-430-1		qiandongeast	Chen-2013-888-430	pɛ²⁴	pɛ²⁴	p ɛ ²⁴		Chen2013			三	492	THREE	Qiandong, East	east2370					qiandongeast	三	pɛ²⁴	1 7 8	AXT	PE2	9	9.P.C 9.E.V 9.2.T	1.6 3.0 1.0	0	20	i n t	p - ɛ ²⁴	p ɛ ²⁴	20
10414	qiandongwest-Chen-2013-888-430-1		qiandongwest	Chen-2013-888-430	poi⁴⁴	poi⁴⁴	p oi ⁴⁴		Chen2013			三	492	THREE	Qiandong, West						qiandongwest	三	poi⁴⁴	1 7 7 8	AXYT	PUI5	10	10.P.C 10.U.V 10.I.V 10.5.T	1.6 3.0 3.0 1.0	1	20	i n t	p - oi ⁴⁴	p oi ⁴⁴	20
10415	bahengwest-Chen-2013-888-430-1		bahengwest	Chen-2013-888-430	po³⁵	po³⁵	p o ³⁵		Chen2013			三	492	THREE	Baheng, West	pahn1237					bahengwest	三	po³⁵	1 7 8	AXT	PU2	2	2.P.C 2.U.V 2.2.T	1.6 3.0 1.0	0	20	i n t	p - o ³⁵	p o ³⁵	20
10416	bahengeast-Chen-2013-888-430-1		bahengeast	Chen-2013-888-430	po³⁵	po³⁵	p o ³⁵		Chen2013			三	492	THREE	Baheng, East	pahn1237					bahengeast	三	po³⁵	1 7 8	AXT	PU2	1	1.P.C 1.U.V 1.2.T	1.6 3.0 1.0	0	20	i n t	p - o ³⁵	p o ³⁵	20
10897	luobuoheeastern-Chen-2013-888-450-1		luobuoheeastern	Chen-2013-888-450	pzi³¹ʑo³³	pzi³¹ʑo³³	p z i ³¹ + ʑ o ³³		Chen2013			三十	1715	THIRTY	Luobuohe, Eastern	luop1235					luobuoheeastern	三十	pzi³¹+ʑo³³	1 3 7 8 9 3 7 8	ACXT_AXT	PSI3_SU4	7	7.P.C 7.S.C 7.I.V 7.3.T 7._._ 7.S.C 7.U.V 7.4.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	23 22	i m n t + i n t	p z i ³¹ + ʑ - o ³³	p z i ³¹ + ʑ o ³³	23 22
10898	luobuohewestern-Chen-2013-888-450-1		luobuohewestern	Chen-2013-888-450	pji³¹ʑo³¹	pji³¹ʑo³¹	p j i ³¹ + ʑ o ³¹		Chen2013			三十	1715	THIRTY	Luobuohe, Western	luop1235					luobuohewestern	三十	pji³¹+ʑo³¹	1 6 7 8 9 3 7 8	ACXT_AXT	PJI3_SU3	8	8.P.C 8.J.C 8.I.V 8.3.T 8._._ 8.S.C 8.U.V 8.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	23 22	i m n t + i n t	p j i ³¹ + ʑ - o ³¹	p j i ³¹ + ʑ o ³¹	23 22
10899	chuanqiandian-Chen-2013-888-450-1		chuanqiandian	Chen-2013-888-450	pi⁴³tɕou²⁴	pi⁴³tɕou²⁴	p i ⁴³ + tɕ ɔ ²⁴		Chen2013			三十	1715	THIRTY	Chuanqiandian	chua1256					chuanqiandian	三十	pi⁴³+tɕɔ²⁴	1 7 8 9 2 7 8	AXT_AXT	PI3_CU2	3	3.P.C 3.I.V 3.3.T 3._._ 3.C.C 3.U.V 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	23 22	i n t + i n t	p - i ⁴³ + tɕ - ɔ ²⁴	p i ⁴³ + t ɕ ɔ ²⁴	23 22
10900	chuanqiandiancentralguizhou-Chen-2013-888-450-1		chuanqiandiancentralguizhou	Chen-2013-888-450	pɛ²⁴tɕə⁵⁵	pɛ²⁴tɕə⁵⁵	p ɛ ²⁴ + tɕ ə ⁵⁵		Chen2013			三十	1715	THIRTY	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	三十	pɛ²⁴+tɕə⁵⁵	1 7 8 9 2 7 8	AXT_AXT	PE2_CE5	4	4.P.C 4.E.V 4.2.T 4._._ 4.C.C 4.E.V 4.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	23 22	i n t + i n t	p - ɛ ²⁴ + tɕ - ə ⁵⁵	p ɛ ²⁴ + t ɕ ə ⁵⁵	23 22
10901	chuanqiandiansouthernguizhou-Chen-2013-888-450-1		chuanqiandiansouthernguizhou	Chen-2013-888-450	pæ³²tɕu²¹	pæ³²tɕu²¹	p æ ³² + tɕ u ²¹		Chen2013			三十	1715	THIRTY	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	三十	pæ³²+tɕu²¹	1 7 8 9 2 7 8	AXT_AXT	PE3_CY3	6	6.P.C 6.E.V 6.3.T 6._._ 6.C.C 6.Y.V 6.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	23 22	i n t + i n t	p - æ ³² + tɕ - u ²¹	p æ ³² + t ɕ u ²¹	23 22
10902	chuanqiandiannortheastyunnan-Chen-2013-888-450-1		chuanqiandiannortheastyunnan	Chen-2013-888-450	tsɿ⁵⁵dʑɦau¹¹	tsɿ⁵⁵dʑɦau¹¹	ts ɿ ⁵⁵ + dʑ ɦ au ¹¹		Chen2013			三十	1715	THIRTY	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	三十	tsɿ⁵⁵+dʑɦau¹¹	2 7 8 9 1 3 3 7 8	AXT_ACBXT	CI5_TSHA1	5	5.C.C 5.I.V 5.5.T 5._._ 5.T.C 5.S.C 5.H.C 5.A.V 5.1.T	1.6 3.0 1.0 0.0 1.6 1.2 1.3 3.0 1.0	0	25 22	i n t + i m n t	ts ɿ ⁵⁵ + dʑ ɦ au ¹¹	t s ɿ ⁵⁵ + d ʑ ɦ au ¹¹	25 22
10906	qiandongeast-Chen-2013-888-450-1		qiandongeast	Chen-2013-888-450	pɛ²⁴tɕeu¹³	pɛ²⁴tɕeu¹³	p ɛ ²⁴ + tɕ eu ¹³		Chen2013			三十	1715	THIRTY	Qiandong, East	east2370					qiandongeast	三十	pɛ²⁴+tɕeu¹³	1 7 8 9 2 7 8	AXT_AXT	PE2_CE2	9	9.P.C 9.E.V 9.2.T 9._._ 9.C.C 9.E.V 9.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	23 22	i n t + i n t	p - ɛ ²⁴ + tɕ - eu ¹³	p ɛ ²⁴ + t ɕ eu ¹³	23 22
10908	qiandongwest-Chen-2013-888-450-1		qiandongwest	Chen-2013-888-450	poi⁴⁴tɕu⁵³	poi⁴⁴tɕu⁵³	p oi ⁴⁴ + tɕ u ⁵³		Chen2013			三十	1715	THIRTY	Qiandong, West						qiandongwest	三十	poi⁴⁴+tɕu⁵³	1 7 7 8 9 2 7 8	AXYT_AXT	PUI5_CY3	10	10.P.C 10.U.V 10.I.V 10.5.T 10._._ 10.C.C 10.Y.V 10.3.T	1.6 3.0 3.0 1.0 0.0 1.6 3.0 1.0	0	23 22	i n t + i n t	p - oi ⁴⁴ + tɕ - u ⁵³	p oi ⁴⁴ + t ɕ u ⁵³	23 22
10909	bahengwest-Chen-2013-888-450-1		bahengwest	Chen-2013-888-450	saŋ³³ku⁴²	saŋ³³ku⁴²	s a ŋ ³³ + k u ⁴²		Chen2013			三十	1715	THIRTY	Baheng, West	pahn1237					bahengwest	三十	saŋ³³+ku⁴²	3 7 4 8 9 1 7 8	AXLT_AXT	SAN4_KY3	2	2.S.C 2.A.V 2.N.c 2.4.T 2._._ 2.K.C 2.Y.V 2.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	24 22	i n c t + i n t	s a ŋ ³³ + k - u ⁴²	s a ŋ ³³ + k u ⁴²	24 22
10910	bahengeast-Chen-2013-888-450-1		bahengeast	Chen-2013-888-450	saŋ³⁵kʰu³¹	saŋ³⁵kʰu³¹	s a ŋ ³⁵ + kʰ u ³¹		Chen2013			三十	1715	THIRTY	Baheng, East	pahn1237					bahengeast	三十	saŋ³⁵+kʰu³¹	3 7 4 8 9 1 7 8	AXLT_AXT	SAN2_KY3	1	1.S.C 1.A.V 1.N.c 1.2.T 1._._ 1.K.C 1.Y.V 1.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	24 22	i n c t + i n t	s a ŋ ³⁵ + kʰ - u ³¹	s a ŋ ³⁵ + kʰ u ³¹	24 22
12095	luobuoheeastern-Chen-2013-888-499-1		luobuoheeastern	Chen-2013-888-499	ɬa²⁴tɕa³¹	ɬa²⁴tɕa³¹	ɬ a ²⁴ + tɕ a ³¹		Chen2013			三月	2846	MARCH	Luobuohe, Eastern	luop1235					luobuoheeastern	三月	ɬa²⁴+tɕa³¹	5 7 8 9 2 7 8	AXT_AXT	LA2_CA3	7	7.L.C 7.A.V 7.2.T 7._._ 7.C.C 7.A.V 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	26 29	i n t + i n t	ɬ a - ²⁴ + tɕ a ³¹	ɬ a ²⁴ + t ɕ a ³¹	26 29
12096	luobuohewestern-Chen-2013-888-499-1		luobuohewestern	Chen-2013-888-499	ɬɑ³⁵tɕɑ³¹	ɬɑ³⁵tɕɑ³¹	ɬ ɑ ³⁵ + tɕ ɑ ³¹		Chen2013			三月	2846	MARCH	Luobuohe, Western	luop1235					luobuohewestern	三月	ɬɑ³⁵+tɕɑ³¹	5 7 8 9 2 7 8	AXT_AXT	LA2_CA3	8	8.L.C 8.A.V 8.2.T 8._._ 8.C.C 8.A.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	26 29	i n t + i n t	ɬ ɑ - ³⁵ + tɕ ɑ ³¹	ɬ ɑ ³⁵ + t ɕ ɑ ³¹	26 29
12097	chuanqiandian-Chen-2013-888-499-1		chuanqiandian	Chen-2013-888-499	pe⁴³ɬi⁴⁴	pe⁴³ɬi⁴⁴	p e ⁴³ + ɬ i ⁴⁴		Chen2013			三月	2846	MARCH	Chuanqiandian	chua1256					chuanqiandian	三月	pe⁴³+ɬi⁴⁴	1 7 8 9 5 7 8	AXT_AXT	PE3_LI5	3	3.P.C 3.E.V 3.3.T 3._._ 3.L.C 3.I.V 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	28 27	i n t + i n t	p e ⁴³ + ɬ i ⁴⁴	p e ⁴³ + ɬ i ⁴⁴	28 27
12098	chuanqiandiancentralguizhou-Chen-2013-888-499-1		chuanqiandiancentralguizhou	Chen-2013-888-499	mĩ³¹ɬa⁴²	mĩ³¹ɬa⁴²	m ĩ ³¹ + ɬ a ⁴²		Chen2013			三月	2846	MARCH	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	三月	mĩ³¹+ɬa⁴²	4 7 8 9 5 7 8	AXT_AXT	MI3_LA3	4	4.M.C 4.I.V 4.3.T 4._._ 4.L.C 4.A.V 4.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	26 27	i n t + i n t	m ĩ - ³¹ + ɬ a ⁴²	m ĩ ³¹ + ɬ a ⁴²	26 27
12099	chuanqiandiansouthernguizhou-Chen-2013-888-499-1		chuanqiandiansouthernguizhou	Chen-2013-888-499	men¹¹li³⁵	men¹¹li³⁵	m en ¹¹ + l i ³⁵		Chen2013			三月	2846	MARCH	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	三月	men¹¹+li³⁵	4 7 4 8 9 5 7 8	AXLT_AXT	MEN1_LI2	6	6.M.C 6.E.V 6.N.c 6.1.T 6._._ 6.L.C 6.I.V 6.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	26 27	i c t + i n t	m - en ¹¹ + l i ³⁵	m e n ¹¹ + l i ³⁵	26 27
12100	chuanqiandiannortheastyunnan-Chen-2013-888-499-1		chuanqiandiannortheastyunnan	Chen-2013-888-499	lu⁵⁵tsɿ⁵⁵ɬi¹¹	lu⁵⁵tsɿ⁵⁵ɬi¹¹	l u ⁵⁵ + ts ɿ ⁵⁵ + ɬ i ¹¹		Chen2013			三月	2846	MARCH	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	三月	lu⁵⁵+tsɿ⁵⁵+ɬi¹¹	5 7 8 9 2 7 8 9 5 7 8	AXT_AXT_AXT	LY5_CI5_LI1	5	5.L.C 5.Y.V 5.5.T 5._._ 5.C.C 5.I.V 5.5.T 5._._ 5.L.C 5.I.V 5.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	26 29 27	i n t + i n t + i n t	l u - ⁵⁵ + ts ɿ ⁵⁵ + ɬ i ¹¹	l u ⁵⁵ + t s ɿ ⁵⁵ + ɬ i ¹¹	26 29 27
12104	qiandongeast-Chen-2013-888-499-1		qiandongeast	Chen-2013-888-499	la⁴⁴pɛ²⁴	la⁴⁴pɛ²⁴	l a ⁴⁴ + p ɛ ²⁴		Chen2013			三月	2846	MARCH	Qiandong, East	east2370					qiandongeast	三月	la⁴⁴+pɛ²⁴	5 7 8 9 1 7 8	AXT_AXT	LA5_PE2	9	9.L.C 9.A.V 9.5.T 9._._ 9.P.C 9.E.V 9.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	26 28	i n t + i n t	l a - ⁴⁴ + p ɛ ²⁴	l a ⁴⁴ + p ɛ ²⁴	26 28
12106	qiandongwest-Chen-2013-888-499-1		qiandongwest	Chen-2013-888-499	la³³poi⁴⁴	la³³poi⁴⁴	l a ³³ + p oi ⁴⁴		Chen2013			三月	2846	MARCH	Qiandong, West						qiandongwest	三月	la³³+poi⁴⁴	5 7 8 9 1 7 7 8	AXT_AXYT	LA4_PUI5	10	10.L.C 10.A.V 10.4.T 10._._ 10.P.C 10.U.V 10.I.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 3.0 1.0	0	26 28	i n t + i n t	l a - ³³ + p oi ⁴⁴	l a ³³ + p oi ⁴⁴	26 28
12107	bahengwest-Chen-2013-888-499-1		bahengwest	Chen-2013-888-499	ɬa⁵⁵po³⁵	ɬa⁵⁵po³⁵	ɬ a ⁵⁵ + p o ³⁵		Chen2013			三月	2846	MARCH	Baheng, West	pahn1237					bahengwest	三月	ɬa⁵⁵+po³⁵	5 7 8 9 1 7 8	AXT_AXT	LA5_PU2	2	2.L.C 2.A.V 2.5.T 2._._ 2.P.C 2.U.V 2.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	26 28	i n t + i n t	ɬ a - ⁵⁵ + p o ³⁵	ɬ a ⁵⁵ + p o ³⁵	26 28
12108	bahengeast-Chen-2013-888-499-1		bahengeast	Chen-2013-888-499	sai³⁵ȵe³¹	sai³⁵ȵe³¹	s ai ³⁵ + ȵ e ³¹		Chen2013			三月	2846	MARCH	Baheng, East	pahn1237					bahengeast	三月	sai³⁵+ȵe³¹	3 7 8 9 4 7 8	AXT_AXT	SA2_NE3	1	1.S.C 1.A.V 1.2.T 1._._ 1.N.C 1.E.V 1.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	30 27	i n t + i n t	s ai ³⁵ + ȵ e ³¹	s ai ³⁵ + ȵ e ³¹	30 27
11839	bahengwest-Chen-2013-888-488-1		bahengwest	Chen-2013-888-488	qa⁰³tei⁵⁵	qa⁰³tei⁵⁵	q a ³/⁰ + t ei ⁵⁵		Chen2013			上午	2775	FORENOON	Baheng, West	pahn1237					bahengwest	上午	qa³/⁰+tei⁵⁵	1 7 8 9 1 7 8	AXT_AXT	KA6_TE5	2	2.K.C 2.A.V 2.6.T 2._._ 2.T.C 2.E.V 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	33 31	i n t + i n t	q a ³/⁰ + t ei ⁵⁵	q a ³ / ⁰ + t ei ⁵⁵	33 31
11829	luobuohewestern-Chen-2013-888-488-1		luobuohewestern	Chen-2013-888-488	ti⁵⁵je³¹	ti⁵⁵je³¹	t i ⁵⁵ + j e ³¹		Chen2013			上午	2775	FORENOON	Luobuohe, Western	luop1235					luobuohewestern	上午	ti⁵⁵+je³¹	1 7 8 9 6 7 8	AXT_AXT	TI5_JE3	8	8.T.C 8.I.V 8.5.T 8._._ 8.J.C 8.E.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	32 35	i n t + m n t	t - i - ⁵⁵ + j e ³¹	t i ⁵⁵ + j e ³¹	32 35
11830	chuanqiandian-Chen-2013-888-488-1		chuanqiandian	Chen-2013-888-488	taŋ⁵⁵nau³¹tʂʰai³³	taŋ⁵⁵nau³¹tʂʰai³³	t a ŋ ⁵⁵ + n au ³¹ + tʂʰ ai ³³		Chen2013			上午	2775	FORENOON	Chuanqiandian	chua1256					chuanqiandian	上午	taŋ⁵⁵+nau³¹+tʂʰai³³	1 7 4 8 9 4 7 8 9 1 7 8	AXLT_AXT_AXT	TAN5_NA3_TA4	3	3.T.C 3.A.V 3.N.c 3.5.T 3._._ 3.N.C 3.A.V 3.3.T 3._._ 3.T.C 3.A.V 3.4.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	32 34 31	i n c t + i n t + i n t	t - a ŋ ⁵⁵ + n au ³¹ + tʂʰ ai ³³	t a ŋ ⁵⁵ + n au ³¹ + t ʂʰ ai ³³	32 34 31
11831	chuanqiandiansouthernguizhou-Chen-2013-888-488-1		chuanqiandiansouthernguizhou	Chen-2013-888-488	tæn⁴²ɳʈe¹³	tæn⁴²ɳʈe¹³	t æ n ⁴² + ⁿʈ e ¹³		Chen2013			上午	2775	FORENOON	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	上午	tæn⁴²+ⁿʈe¹³	1 7 4 8 9 1 7 8	AXLT_AXT	TEN3_TE2	6	6.T.C 6.E.V 6.N.c 6.3.T 6._._ 6.T.C 6.E.V 6.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	32 31	i n c t + i n t	t - æ n ⁴² + ⁿʈ e ¹³	t æ n ⁴² +ⁿ ʈ e ¹³	32 31
11832	chuanqiandiannortheastyunnan-Chen-2013-888-488-1		chuanqiandiannortheastyunnan	Chen-2013-888-488	sey⁵⁵ntso⁵⁵	sey⁵⁵ntso⁵⁵	s ey ⁵⁵ + ⁿts o ⁵⁵		Chen2013			上午	2775	FORENOON	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	上午	sey⁵⁵+ⁿtso⁵⁵	3 7 8 9 2 7 8	AXT_AXT	SE5_CU5	5	5.S.C 5.E.V 5.5.T 5._._ 5.C.C 5.U.V 5.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	36 31	i n t + i n t	s ey ⁵⁵ + ⁿts o ⁵⁵	s ey ⁵⁵ +ⁿ t s o ⁵⁵	36 31
11836	qiandongeast-Chen-2013-888-488-1		qiandongeast	Chen-2013-888-488	tjuŋ²⁴nei²⁴	tjuŋ²⁴nei²⁴	t j u ŋ ²⁴ + n ei ²⁴		Chen2013			上午	2775	FORENOON	Qiandong, East	east2370					qiandongeast	上午	tjuŋ²⁴+nei²⁴	1 6 7 4 8 9 4 7 8	ACXLT_AXT	TJYN2_NE2	9	9.T.C 9.J.C 9.Y.V 9.N.c 9.2.T 9._._ 9.N.C 9.E.V 9.2.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	32 34	i m n c t + i n t	t j u ŋ ²⁴ + n ei ²⁴	t j u ŋ ²⁴ + n ei ²⁴	32 34
11838	qiandongwest-Chen-2013-888-488-1		qiandongwest	Chen-2013-888-488	kua²²tæ⁴⁴	kua²²tæ⁴⁴	k ua ²² + t æ ⁴⁴		Chen2013			上午	2775	FORENOON	Qiandong, West						qiandongwest	上午	kua²²+tæ⁴⁴	1 7 8 9 1 7 8	AXT_AXT	KY1_TE5	10	10.K.C 10.Y.V 10.1.T 10._._ 10.T.C 10.E.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	33 31	i n t + i n t	k ua ²² + t æ ⁴⁴	k ua ²² + t æ ⁴⁴	33 31
11579	luobuoheeastern-Chen-2013-888-478-1		luobuoheeastern	Chen-2013-888-478	pə⁰⁵sa³³	pə⁰⁵sa³³	p ə ⁵/⁰ + s a ³³		Chen2013			上边	57	ATOP	Luobuohe, Eastern	luop1235					luobuoheeastern	上边	pə⁵/⁰+sa³³	1 7 8 9 3 7 8	AXT_AXT	PE6_SA4	7	7.P.C 7.E.V 7.6.T 7._._ 7.S.C 7.A.V 7.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	39 37	i n t + i n t	p ə ⁵/⁰ + s a ³³	p ə ⁵ / ⁰ + s a ³³	39 37
11580	luobuohewestern-Chen-2013-888-478-1		luobuohewestern	Chen-2013-888-478	χə⁵⁵sɑ³¹	χə⁵⁵sɑ³¹	χ ə ⁵⁵ + s ɑ ³¹		Chen2013			上边	57	ATOP	Luobuohe, Western	luop1235					luobuohewestern	上边	χə⁵⁵+sɑ³¹	3 7 8 9 3 7 8	AXT_AXT	GE5_SA3	8	8.G.C 8.E.V 8.5.T 8._._ 8.S.C 8.A.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	37 37	i n t + i n t	χ ə ⁵⁵ + χ ə ⁵⁵	χ ə ⁵⁵ + s ɑ ³¹	37 37
11581	chuanqiandian-Chen-2013-888-478-1		chuanqiandian	Chen-2013-888-478	ʂou⁴⁴	ʂou⁴⁴	ʂ ɔ ⁴⁴		Chen2013			上边	57	ATOP	Chuanqiandian	chua1256					chuanqiandian	上边	ʂɔ⁴⁴	3 7 8	AXT	SU5	3	3.S.C 3.U.V 3.5.T	1.6 3.0 1.0	1	40	i n t	ʂ ɔ ⁴⁴	ʂ ɔ ⁴⁴	40
11582	chuanqiandiancentralguizhou-Chen-2013-888-478-1		chuanqiandiancentralguizhou	Chen-2013-888-478	sʰe¹³ʑe³¹	sʰe¹³ʑe³¹	sʰ e ¹³ + ʑ e ³¹		Chen2013			上边	57	ATOP	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	上边	sʰe¹³+ʑe³¹	3 7 8 9 3 7 8	AXT_AXT	SE2_SE3	4	4.S.C 4.E.V 4.2.T 4._._ 4.S.C 4.E.V 4.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	40 37	i n t + i n t	sʰ e ¹³ + ʑ e ³¹	sʰ e ¹³ + ʑ e ³¹	40 37
11583	chuanqiandiansouthernguizhou-Chen-2013-888-478-1		chuanqiandiansouthernguizhou	Chen-2013-888-478	tɕaŋ¹³pe¹¹	tɕaŋ¹³pe¹¹	tɕ a ŋ ¹³ + p e ¹¹		Chen2013			上边	57	ATOP	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	上边	tɕaŋ¹³+pe¹¹	2 7 4 8 9 1 7 8	AXLT_AXT	CAN2_PE1	6	6.C.C 6.A.V 6.N.c 6.2.T 6._._ 6.P.C 6.E.V 6.1.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	43 39	i n c t + i n t	tɕ a ŋ ¹³ + p e ¹¹	t ɕ a ŋ ¹³ + p e ¹¹	43 39
11584	chuanqiandiannortheastyunnan-Chen-2013-888-478-1		chuanqiandiannortheastyunnan	Chen-2013-888-478	ʔa⁵⁵ʂa⁵⁵	ʔa⁵⁵ʂa⁵⁵	ʔ a ⁵⁵ + ʂ a ⁵⁵		Chen2013			上边	57	ATOP	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	上边	ʔa⁵⁵+ʂa⁵⁵	1 7 8 9 3 7 8	AXT_AXT	HA5_SA5	5	5.H.C 5.A.V 5.5.T 5._._ 5.S.C 5.A.V 5.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	41 37	i n t + i n t	ʔ a ⁵⁵ + ʂ a ⁵⁵	ʔ a ⁵⁵ + ʂ a ⁵⁵	41 37
11588	qiandongeast-Chen-2013-888-478-1		qiandongeast	Chen-2013-888-478	ɕi⁴⁴pɛ²²teu²²	ɕi⁴⁴pɛ²²teu²²	ɕ i ⁴⁴ + p ɛ ²² + t eu ²²		Chen2013			上边	57	ATOP	Qiandong, East	east2370					qiandongeast	上边	ɕi⁴⁴+pɛ²²+teu²²	3 7 8 9 1 7 8 9 1 7 8	AXT_AXT_AXT	SI5_PE1_TE1	9	9.S.C 9.I.V 9.5.T 9._._ 9.P.C 9.E.V 9.1.T 9._._ 9.T.C 9.E.V 9.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	40 39 44	i n t + i n t + i n t	ɕ i ⁴⁴ + p ɛ ²² + t eu ²²	ɕ i ⁴⁴ + p ɛ ²² + t eu ²²	40 39 44
11590	qiandongwest-Chen-2013-888-478-1		qiandongwest	Chen-2013-888-478	xʰæ̃⁴⁴vei⁵⁵	xʰæ̃⁴⁴vei⁵⁵	xʰ æ̃ ⁴⁴ + v ei ⁵⁵		Chen2013			上边	57	ATOP	Qiandong, West						qiandongwest	上边	xʰæ̃⁴⁴+vei⁵⁵	3 7 8 9 3 7 8	AXT_AXT	GE5_BE5	10	10.G.C 10.E.V 10.5.T 10._._ 10.B.C 10.E.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	38 37	i n t + i n t	xʰ - æ̃ - ⁴⁴ + v ei ⁵⁵	xʰ æ̃ ⁴⁴ + v ei ⁵⁵	38 37
